date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-04-21,3300,205.04,15.63,628957,95851,12.43,17.13,509116,160393,3473.78
2023-04-21,3350,157.67,13.61,529284,89476,14.06,14.61,800085,138106,3473.78
2023-04-21,3400,135.43,18.4,1225287,311668,40.78,18.9,702805,108756,3473.78
2023-04-21,3450,83.04,13.27,1057815,276247,36.18,13.27,551060,165981,3473.78
2023-04-21,3500,70.03,16.64,1210683,200954,74.55,17.04,1084087,222363,3473.78
2023-04-21,3550,51.13,17.22,617732,131490,106.93,18.02,579963,168788,3473.78
2023-04-21,3600,40.25,18.68,518324,113412,147.02,19.88,674026,193067,3473.78
2023-04-21,3650,17.28,15.47,268077,46476,173.97,17.07,517330,140825,3473.78
2023-04-21,3700,16.68,18.17,426177,83696,223.77,20.17,301850,93168,3473.78
2023-04-21,3750,8.36,17.11,123374,24838,264.48,19.51,334594,67111,3473.78
2023-04-21,3800,5.27,17.45,77574,20533,310.61,20.25,261806,66444,3473.78
2023-04-21,3850,2.85,17.33,97583,31136,357.07,20.53,84750,17014,3473.78
2023-04-21,3900,1.73,17.66,39397,12973,405.04,21.26,47521,10967,3473.78
2023-04-21,3950,0.08,13.48,34458,6008,450.64,17.48,25236,3910,3473.78
2023-04-28,2900,508.92,18.69,43101,6975,1.69,23.69,48832,16468,3386.5
2023-04-28,2950,459.18,15.89,40518,11142,1.17,20.39,96944,33155,3386.5
2023-04-28,3000,411.8,20.48,35861,8402,6.12,24.48,92422,25712,3386.5
2023-04-28,3050,360.57,15.33,121612,23332,2.84,18.83,163379,29057,3386.5
2023-04-28,3100,314.44,17.92,175710,43723,8.43,20.92,356607,66417,3386.5
2023-04-28,3150,263.15,14.0,165958,37727,5.63,16.5,559567,157903,3386.5
2023-04-28,3200,225.11,18.08,293882,93849,19.3,20.08,407447,97005,3386.5
2023-04-28,3250,174.62,14.69,557573,95523,17.43,16.19,314170,68312,3386.5
2023-04-28,3300,139.4,15.87,651481,115700,31.31,16.87,387628,94566,3386.5
2023-04-28,3350,94.91,13.25,463232,77922,34.84,13.75,450477,136800,3386.5
2023-04-28,3400,77.06,15.83,387248,117862,64.58,15.83,722136,128742,3386.5
2023-04-28,3450,63.82,18.02,857865,136315,102.73,18.42,659387,134963,3386.5
2023-04-28,3500,37.71,16.13,293353,68455,127.71,16.93,538457,158857,3386.5
2023-04-28,3550,23.96,15.94,290881,61454,164.55,17.14,433708,98297,3386.5
2023-04-28,3600,20.2,17.77,257968,89536,211.22,19.37,546189,86476,3386.5
2023-04-28,3650,3.58,12.82,380567,130063,242.32,14.82,177739,27140,3386.5
2023-04-28,3700,3.49,14.74,219508,54064,292.17,17.14,129960,31357,3386.5
2023-04-28,3750,3.16,16.35,113807,33261,341.62,19.15,281505,50536,3386.5
2023-04-28,3800,0.18,12.27,39898,11962,385.64,15.47,65776,20604,3386.5
2023-04-28,3850,0.41,14.86,59202,15254,436.08,18.46,40575,13889,3386.5
2023-04-28,3900,0.05,13.21,27809,5381,484.36,17.21,32402,9507,3386.5
2023-05-05,2950,498.96,20.06,27494,8360,0.9,25.06,34948,11524,3433.04
2023-05-05,3000,449.12,14.94,84281,22392,0.25,19.44,83260,26779,3433.04
2023-05-05,3050,399.43,14.98,75376,18447,0.53,18.98,101036,21447,3433.04
2023-05-05,3100,350.1,16.44,134593,27021,1.77,19.94,174142,46388,3433.04
2023-05-05,3150,301.66,17.39,130855,27158,4.11,20.39,229463,47483,3433.04
2023-05-05,3200,254.83,18.02,247808,57394,7.99,20.52,398688,113244,3433.04
2023-05-05,3250,209.73,18.06,148049,44296,13.13,20.06,413474,67376,3433.04
2023-05-05,3300,165.83,17.31,524311,143110,18.84,18.81,348941,111320,3433.04
2023-05-05,3350,118.23,14.23,256168,85281,20.11,15.23,758786,183639,3433.04
2023-05-05,3400,94.01,17.32,970939,181465,44.56,17.82,446775,104506,3433.04
2023-05-05,3450,68.29,17.81,626321,179695,66.78,17.81,434886,130687,3433.04
2023-05-05,3500,46.85,17.87,916585,169376,96.54,18.27,449823,94980,3433.04
2023-05-05,3550,15.04,12.81,513772,162833,115.28,13.61,891162,179805,3433.04
2023-05-05,3600,8.27,13.37,300904,102375,158.52,14.57,412922,68185,3433.04
2023-05-05,3650,10.15,17.3,219816,55406,210.91,18.9,299247,90258,3433.04
2023-05-05,3700,6.58,18.0,278843,80684,257.0,20.0,341063,51557,3433.04
2023-05-05,3750,2.29,16.55,152713,45515,301.45,18.95,182582,40607,3433.04
2023-05-05,3800,0.17,13.12,150323,51177,347.43,15.92,125283,26055,3433.04
2023-05-05,3850,0.43,16.33,77337,26120,397.92,19.53,172577,52227,3433.04
2023-05-05,3900,0.05,12.92,62394,12399,446.27,16.52,65024,11508,3433.04
2023-05-05,3950,0.05,15.25,36314,6550,496.16,19.25,28583,9126,3433.04
2023-05-12,2850,536.96,19.9,19163,5573,0.8,24.9,37306,9163,3368.88
2023-05-12,2900,487.24,17.35,70048,15643,0.6,21.85,65152,12228,3368.88
2023-05-12,2950,437.84,18.48,47667,10874,1.54,22.48,84707,17499,3368.88
2023-05-12,3000,388.87,19.04,71384,15181,3.03,22.54,148152,36323,3368.88
2023-05-12,3050,338.62,15.15,252047,80941,1.75,18.15,210580,39394,3368.88
2023-05-12,3100,291.13,17.05,145586,42656,5.27,19.55,150590,37063,3368.88
2023-05-12,3150,247.87,19.25,731559,149579,12.87,21.25,557060,144343,3368.88
2023-05-12,3200,205.28,19.4,447602,115676,19.95,20.9,808923,232922,3368.88
2023-05-12,3250,156.28,16.12,486288,112540,19.66,17.12,469075,74081,3368.88
2023-05-12,3300,128.59,18.91,400308,133407,40.67,19.41,527842,164993,3368.88
2023-05-12,3350,92.86,17.69,914102,244825,52.85,17.69,630380,120996,3368.88
2023-05-12,3400,71.43,18.82,593888,205491,82.71,19.22,707144,185087,3368.88
2023-05-12,3450,45.17,17.4,362780,62601,107.61,18.2,706187,179304,3368.88
2023-05-12,3500,25.08,16.0,503256,87015,138.14,17.2,879045,272052,3368.88
2023-05-12,3550,21.31,18.28,368050,84206,184.83,19.88,568806,104748,3368.88
2023-05-12,3600,13.5,18.37,349351,78069,226.8,20.37,309354,89277,3368.88
2023-05-12,3650,1.5,12.92,224489,42048,261.82,15.32,191877,44069,3368.88
2023-05-12,3700,4.51,18.21,177842,28226,316.22,21.01,137038,30085,3368.88
2023-05-12,3750,2.23,17.87,91057,22590,362.78,21.07,58298,17502,3368.88
2023-05-12,3800,1.09,17.71,25034,6215,410.57,21.31,104560,35742,3368.88
2023-05-12,3850,0.07,14.3,18234,3544,457.53,18.3,37898,8819,3368.88
2023-05-19,2700,510.32,19.56,23190,4105,0.2,24.56,22036,5793,3197.39
2023-05-19,2750,460.55,16.89,34717,7655,0.14,21.39,50521,17084,3197.39
2023-05-19,2800,410.79,14.87,70982,18331,0.12,18.87,160447,49269,3197.39
2023-05-19,2850,361.31,18.34,128007,23160,1.12,21.84,166549,26993,3197.39
2023-05-19,2900,311.5,15.59,337388,65118,0.94,18.59,178386,40324,3197.39
2023-05-19,2950,262.18,15.15,342581,53099,1.79,17.65,159654,46119,3197.39
2023-05-19,3000,215.88,17.46,425201,84313,6.5,19.46,412755,130514,3197.39
2023-05-19,3050,168.02,15.54,298580,86911,8.36,17.04,720236,217270,3197.39
2023-05-19,3100,129.49,17.24,525544,132218,19.71,18.24,738835,137606,3197.39
2023-05-19,3150,94.86,17.67,626613,211143,33.92,18.17,644324,147006,3197.39
2023-05-19,3200,52.81,13.86,1145464,304494,40.11,13.86,650572,176876,3197.39
2023-05-19,3250,33.26,14.77,348903,68155,71.61,15.17,681669,124366,3197.39
2023-05-19,3300,25.58,17.48,330352,94086,114.71,18.28,991337,291507,3197.39
2023-05-19,3350,8.26,14.39,594362,155451,147.16,15.59,563292,157539,3197.39
2023-05-19,3400,5.52,15.94,337414,72974,194.25,17.54,644061,139874,3197.39
2023-05-19,3450,1.89,15.15,313407,73056,239.67,17.15,394110,65701,3197.39
2023-05-19,3500,0.34,13.72,257733,47432,286.97,16.12,276797,43795,3197.39
2023-05-19,3550,0.12,14.01,135869,20931,336.22,16.81,126617,34210,3197.39
2023-05-19,3600,0.05,12.33,96516,31073,385.5,15.53,124741,23915,3197.39
2023-05-19,3650,0.11,17.3,36666,9541,435.77,20.9,44486,12259,3197.39
2023-05-19,3700,0.05,12.45,21679,6425,484.93,16.45,28465,4700,3197.39
2023-05-26,2700,530.29,15.45,43853,14544,0.05,20.45,28087,8548,3217.38
2023-05-26,2750,480.53,15.07,35017,6644,0.05,19.57,135931,39169,3217.38
2023-05-26,2800,430.82,18.08,112407,23099,0.36,22.08,190803,31924,3217.38
2023-05-26,2850,381.42,19.95,133761,29591,1.36,23.45,86000,25688,3217.38
2023-05-26,2900,331.34,14.88,128534,39220,0.49,17.88,433477,122212,3217.38
2023-05-26,2950,282.05,15.68,581528,97119,1.51,18.18,344131,85965,3217.38
2023-05-26,3000,234.3,16.9,303536,95689,4.38,18.9,744107,174235,3217.38
2023-05-26,3050,191.95,19.44,553164,89424,12.64,20.94,440450,121711,3217.38
2023-05-26,3100,147.89,18.24,550122,109566,17.97,19.24,681186,161474,3217.38
2023-05-26,3150,105.35,16.43,725718,127404,24.29,16.93,854000,194181,3217.38
2023-05-26,3200,68.84,15.21,632389,167103,36.15,15.21,248413,82245,3217.38
2023-05-26,3250,52.13,17.9,545260,93789,70.54,18.3,917636,278033,3217.38
2023-05-26,3300,27.0,15.9,829056,227470,96.25,16.7,663428,118248,3217.38
2023-05-26,3350,16.87,16.74,334975,61452,136.48,17.94,586384,144119,3217.38
2023-05-26,3400,5.6,14.66,416348,127355,174.49,16.26,317460,95614,3217.38
2023-05-26,3450,3.31,15.7,496564,78435,221.72,17.7,295754,49617,3217.38
2023-05-26,3500,0.59,13.8,168270,39243,267.57,16.2,349601,117610,3217.38
2023-05-26,3550,0.08,12.72,157171,24242,316.13,15.52,113285,17949,3217.38
2023-05-26,3600,0.23,15.98,100927,24479,366.38,19.18,90504,28947,3217.38
2023-05-26,3650,0.14,16.88,24586,5376,415.91,20.48,64044,19475,3217.38
2023-05-26,3700,0.05,15.55,30243,6425,465.15,19.55,41785,13223,3217.38
2023-06-02,2650,497.15,19.31,34968,10282,1.18,24.31,29564,6023,3127.24
2023-06-02,2700,447.4,15.3,46369,14535,0.53,19.8,142968,42153,3127.24
2023-06-02,2750,397.87,15.28,83894,26648,1.01,19.28,77585,16908,3127.24
2023-06-02,2800,348.38,14.44,107324,32159,1.42,17.94,197217,49833,3127.24
2023-06-02,2850,303.03,19.38,285921,45116,8.5,22.38,133025,34292,3127.24
2023-06-02,2900,257.46,19.46,326591,70613,13.22,21.96,229617,72932,3127.24
2023-06-02,2950,210.94,17.98,249295,64694,16.21,19.98,375162,83948,3127.24
2023-06-02,3000,163.39,15.54,465514,127565,17.7,17.04,698989,177229,3127.24
2023-06-02,3050,123.55,15.2,531686,134744,26.87,16.2,901541,287166,3127.24
2023-06-02,3100,95.54,16.66,353372,58227,47.14,17.16,474767,92589,3127.24
2023-06-02,3150,61.52,15.0,575208,116756,60.81,15.0,489134,98252,3127.24
2023-06-02,3200,51.41,17.83,437881,145729,101.91,18.23,656566,106865,3127.24
2023-06-02,3250,32.92,17.31,549633,170118,134.33,18.11,778132,259032,3127.24
2023-06-02,3300,9.73,13.09,583752,102400,160.82,14.29,291771,74957,3127.24
2023-06-02,3350,4.12,12.69,738640,165460,204.47,14.29,389579,132243,3127.24
2023-06-02,3400,6.3,16.52,337702,59663,257.22,18.52,217167,59856,3127.24
2023-06-02,3450,2.42,15.49,153355,42203,302.04,17.89,287656,70632,3127.24
2023-06-02,3500,0.38,13.36,78754,15637,348.19,16.16,91175,18677,3127.24
2023-06-02,3550,0.65,15.92,52826,10964,398.54,19.12,114357,27813,3127.24
2023-06-02,3600,0.39,16.49,58355,10754,447.65,20.09,56998,18160,3127.24
2023-06-02,3650,0.05,14.15,18663,6432,495.99,18.15,31914,8212,3127.24
2023-06-09,2600,491.43,18.53,21760,5307,0.05,23.53,23203,7046,3081.48
2023-06-09,2650,441.63,15.33,31103,9100,0.05,19.83,48377,8721,3081.48
2023-06-09,2700,391.84,18.47,63022,11905,0.23,22.47,117298,40709,3081.48
2023-06-09,2750,342.16,18.86,132776,25119,0.65,22.36,165852,40181,3081.48
2023-06-09,2800,292.35,16.26,211493,40517,0.63,19.26,346729,81983,3081.48
2023-06-09,2850,243.03,16.29,280762,57566,1.59,18.79,320406,111990,3081.48
2023-06-09,2900,194.65,16.22,254574,59521,3.62,18.22,357791,92702,3081.48
2023-06-09,2950,146.6,14.55,614222,114061,5.57,16.05,656121,179749,3081.48
2023-06-09,3000,111.55,18.52,511731,81596,20.82,19.52,735665,133094,3081.48
2023-06-09,3050,75.79,17.97,674147,205036,33.99,18.47,430517,131355,3081.48
2023-06-09,3100,41.07,15.38,463566,113737,47.72,15.38,743662,118644,3081.48
2023-06-09,3150,31.06,18.84,455545,139807,88.59,19.24,458854,100725,3081.48
2023-06-09,3200,15.53,17.9,584083,180457,123.52,18.7,542443,105090,3081.48
2023-06-09,3250,8.24,18.23,295278,60589,166.2,19.43,426422,94036,3081.48
2023-06-09,3300,0.5,12.71,352743,59497,206.97,14.31,403590,62766,3081.48
2023-06-09,3350,0.29,14.17,319443,84942,256.47,16.17,448965,86633,3081.48
2023-06-09,3400,0.05,12.41,162012,38877,305.61,14.81,278416,88796,3081.48
2023-06-09,3450,0.05,12.61,148619,22349,355.35,15.41,119277,29426,3081.48
2023-06-09,3500,0.05,12.92,51084,15954,405.14,16.12,88941,23551,3081.48
2023-06-09,3550,0.05,17.48,45904,11993,455.06,21.08,54411,10464,3081.48
2023-06-09,3600,0.05,14.84,49546,12388,504.75,18.84,26244,8699,3081.48
2023-06-16,2650,489.6,18.99,18298,3793,0.07,23.99,31030,10715,3128.95
2023-06-16,2700,439.8,15.31,52566,14650,0.05,19.81,70054,22232,3128.95
2023-06-16,2750,390.14,20.39,123455,41470,0.67,24.39,61821,15934,3128.95
2023-06-16,2800,340.23,15.15,117629,17663,0.21,18.65,201079,53300,3128.95
2023-06-16,2850,291.2,19.03,151139,43308,2.01,22.03,265941,55657,3128.95
2023-06-16,2900,241.71,16.88,301665,50581,2.43,19.38,257453,51656,3128.95
2023-06-16,2950,195.17,18.13,423859,145539,6.62,20.13,340062,67178,3128.95
2023-06-16,3000,151.64,18.59,601418,177488,13.31,20.09,544701,113910,3128.95
2023-06-16,3050,112.07,18.58,336139,103542,23.26,19.58,728134,139088,3128.95
2023-06-16,3100,64.11,13.46,325723,55660,24.07,13.96,898493,175017,3128.95
2023-06-16,3150,46.23,16.78,568754,141623,54.62,16.78,779398,238757,3128.95
2023-06-16,3200,29.65,17.81,1107210,234608,88.94,18.21,764979,207704,3128.95
2023-06-16,3250,8.09,13.64,396792,103000,117.54,14.44,542858,169425,3128.95
2023-06-16,3300,6.9,16.77,503722,152141,166.51,17.97,697515,211073,3128.95
2023-06-16,3350,2.15,15.64,535826,130871,211.05,17.24,461829,133614,3128.95
2023-06-16,3400,0.94,16.11,281619,75202,259.31,18.11,558632,192334,3128.95
2023-06-16,3450,0.63,17.55,186205,30787,308.68,19.95,181315,35318,3128.95
2023-06-16,3500,0.16,16.88,103452,31075,357.57,19.68,218541,51770,3128.95
2023-06-16,3550,0.05,14.02,120874,22389,406.84,17.22,78986,15290,3128.95
2023-06-16,3600,0.05,16.66,50785,7773,456.7,20.26,44275,10485,3128.95
2023-06-16,3650,0.05,17.15,20413,4895,506.46,21.15,22364,4622,3128.95
2023-06-23,2700,512.02,16.55,25512,4154,0.13,21.55,43811,6681,3196.53
2023-06-23,2750,462.42,19.3,52766,11395,0.76,23.8,108724,20957,3196.53
2023-06-23,2800,412.63,15.56,51646,12132,0.37,19.56,142576,43235,3196.53
2023-06-23,2850,363.54,18.59,105910,35159,2.09,22.09,240266,68158,3196.53
2023-06-23,2900,313.79,16.09,270338,61842,1.92,19.09,149391,26154,3196.53
2023-06-23,2950,264.47,14.79,348494,75646,2.54,17.29,373851,66114,3196.53
2023-06-23,3000,218.2,16.34,348497,55778,7.14,18.34,156782,25946,3196.53
2023-06-23,3050,173.23,16.17,283748,99172,12.16,17.67,622621,131510,3196.53
2023-06-23,3100,127.62,14.34,448377,80886,15.79,15.34,397695,74234,3196.53
2023-06-23,3150,104.54,18.62,388218,133184,41.62,19.12,426414,64344,3196.53
2023-06-23,3200,71.56,17.51,837218,202368,56.68,17.51,946971,194766,3196.53
2023-06-23,3250,46.18,16.88,359365,79004,82.44,17.28,555094,151676,3196.53
2023-06-23,3300,26.9,16.18,514324,93726,113.98,16.98,460263,107317,3196.53
2023-06-23,3350,16.21,16.43,384919,127046,153.6,17.63,547730,157396,3196.53
2023-06-23,3400,5.55,14.44,416090,93685,192.16,16.04,292578,69984,3196.53
2023-06-23,3450,5.41,17.06,263942,85275,242.08,19.06,700983,184948,3196.53
2023-06-23,3500,0.68,13.62,201107,39035,285.32,16.02,214160,65445,3196.53
2023-06-23,3550,1.73,17.86,190425,48820,336.98,20.66,236057,76545,3196.53
2023-06-23,3600,0.06,13.3,136068,42487,383.26,16.5,77489,24283,3196.53
2023-06-23,3650,0.08,15.24,77762,22764,433.11,18.84,54811,12490,3196.53
2023-06-23,3700,0.05,15.29,25573,6527,482.58,19.29,63601,11148,3196.53
2023-06-30,2650,533.37,15.71,20720,4638,0.17,20.71,19831,4763,3164.12
2023-06-30,2700,483.74,15.36,71092,22867,0.28,19.86,78899,23531,3164.12
2023-06-30,2750,434.92,20.38,110029,33727,2.72,24.38,84506,24446,3164.12
2023-06-30,2800,385.44,18.63,183165,36294,2.91,22.13,85866,29324,3164.12
2023-06-30,2850,335.37,15.15,207711,54005,1.88,18.15,114563,27806,3164.12
2023-06-30,2900,286.98,15.63,232980,45969,3.96,18.13,587827,202886,3164.12
2023-06-30,2950,244.04,18.59,274615,50082,12.2,20.59,547096,85134,3164.12
2023-06-30,3000,192.91,14.72,350538,92626,9.84,16.22,536225,90021,3164.12
2023-06-30,3050,162.46,18.97,428948,113800,29.31,19.97,585373,161012,3164.12
2023-06-30,3100,119.57,16.83,341700,98657,34.71,17.33,361715,101818,3164.12
2023-06-30,3150,90.09,17.3,467977,111153,53.1,17.3,678438,198557,3164.12
2023-06-30,3200,70.78,18.86,630738,158611,85.06,19.26,650649,112792,3164.12
2023-06-30,3250,29.18,13.32,698038,179033,94.45,14.12,713274,202161,3164.12
2023-06-30,3300,22.85,15.39,585545,165766,138.73,16.59,572433,108614,3164.12
2023-06-30,3350,17.75,17.05,630266,148187,183.9,18.65,354224,87343,3164.12
2023-06-30,3400,4.8,13.83,667215,161730,219.37,15.83,258684,67280,3164.12
2023-06-30,3450,2.28,13.88,183013,45769,265.8,16.28,162945,29104,3164.12
2023-06-30,3500,0.58,12.88,202413,47710,312.58,15.68,72088,11723,3164.12
2023-06-30,3550,0.16,12.51,45007,13667,361.12,15.71,89498,14410,3164.12
2023-06-30,3600,1.23,17.91,131848,22343,413.47,21.51,52964,8401,3164.12
2023-06-30,3650,0.36,16.75,26998,4175,461.17,20.75,18869,2986,3164.12
2023-07-07,2550,529.97,20.03,29416,4666,1.22,25.03,42831,14100,3058.36
2023-07-07,2600,480.78,20.63,29034,8326,2.33,25.13,31982,6034,3058.36
2023-07-07,2650,431.19,18.56,42377,12839,2.22,22.56,149907,45231,3058.36
2023-07-07,2700,381.6,16.47,116592,35794,2.08,19.97,128901,43351,3058.36
2023-07-07,2750,335.06,19.47,145379,25610,7.06,22.47,251119,54962,3058.36
2023-07-07,2800,284.2,15.57,146270,25467,4.87,18.07,317250,66102,3058.36
2023-07-07,2850,243.97,19.36,293988,89206,16.02,21.36,444599,103582,3058.36
2023-07-07,2900,197.99,17.76,288623,51639,19.15,19.26,389320,130240,3058.36
2023-07-07,2950,153.97,16.3,412081,78222,23.92,17.3,531612,113086,3058.36
2023-07-07,3000,122.67,17.58,498693,79847,40.99,18.08,594776,91055,3058.36
2023-07-07,3050,79.1,14.39,565027,100143,45.11,14.39,493058,170160,3058.36
2023-07-07,3100,48.65,13.21,513202,125826,65.93,13.61,561379,172669,3058.36
2023-07-07,3150,48.98,18.04,1060062,237928,117.39,18.84,965633,146255,3058.36
2023-07-07,3200,35.3,18.52,842021,231282,154.49,19.72,559949,191966,3058.36
2023-07-07,3250,14.45,15.36,556857,102422,183.28,16.96,477163,160067,3058.36
2023-07-07,3300,8.83,15.67,278852,93112,227.16,17.67,303722,90504,3058.36
2023-07-07,3350,4.23,15.2,108903,23474,271.41,17.6,268124,54443,3058.36
2023-07-07,3400,3.17,16.32,102478,26591,319.78,19.12,156265,30848,3058.36
2023-07-07,3450,0.34,13.16,94403,30752,364.33,16.36,84244,25668,3058.36
2023-07-07,3500,0.21,13.85,32404,6146,413.55,17.45,35696,6464,3058.36
2023-07-07,3550,0.05,13.1,21612,4182,462.39,17.1,35431,6862,3058.36
2023-07-14,2750,531.74,19.95,13667,2964,0.67,24.95,24844,8440,3264.31
2023-07-14,2800,481.98,15.13,49839,16179,0.18,19.63,107722,22358,3264.31
2023-07-14,2850,432.32,14.99,127604,32791,0.36,18.99,107840,24941,3264.31
2023-07-14,2900,383.81,19.8,88694,27220,3.23,23.3,209076,36385,3264.31
2023-07-14,2950,333.38,15.26,203828,52661,1.6,18.26,389576,132152,3264.31
2023-07-14,3000,285.3,16.51,269038,48760,4.27,19.01,414696,137539,3264.31
2023-07-14,3050,239.26,17.34,363596,115542,8.75,19.34,936047,171213,3264.31
2023-07-14,3100,192.32,15.99,373059,56187,11.39,17.49,671076,136628,3264.31
2023-07-14,3150,153.3,17.07,455935,134867,21.91,18.07,756806,261142,3264.31
2023-07-14,3200,115.56,16.75,562996,89858,32.76,17.25,761065,151719,3264.31
2023-07-14,3250,77.51,15.01,722652,142950,42.7,15.01,1446306,499077,3264.31
2023-07-14,3300,54.64,15.75,482821,129245,71.07,16.15,1201115,315360,3264.31
2023-07-14,3350,34.28,15.48,1101619,195469,101.74,16.28,514146,179289,3264.31
2023-07-14,3400,14.54,13.37,458390,133048,132.2,14.57,399830,102726,3264.31
2023-07-14,3450,14.62,16.69,315728,73791,182.7,18.29,299734,84363,3264.31
2023-07-14,3500,5.42,14.94,367892,107298,222.39,16.94,293885,60028,3264.31
2023-07-14,3550,6.12,17.91,302660,88675,273.34,20.31,242725,70081,3264.31
2023-07-14,3600,0.77,14.04,162987,55063,315.39,16.84,119565,34477,3264.31
2023-07-14,3650,0.54,15.11,138054,47727,364.68,18.31,159479,53075,3264.31
2023-07-14,3700,0.27,15.49,38378,7014,413.73,19.09,53500,13471,3264.31
2023-07-14,3750,0.05,12.69,23757,4134,462.26,16.69,39994,11721,3264.31
2023-07-21,2650,507.52,17.86,36265,12427,0.59,22.86,28535,7044,3138.23
2023-07-21,2700,458.06,18.51,67426,15696,1.3,23.01,50443,15762,3138.23
2023-07-21,2750,408.56,17.5,59646,20415,1.68,21.5,67875,23423,3138.23
2023-07-21,2800,359.49,17.47,194329,46623,2.9,20.97,164084,47317,3138.23
2023-07-21,2850,312.09,18.72,260849,53304,6.42,21.72,256209,39559,3138.23
2023-07-21,2900,260.88,14.2,236157,38101,3.76,16.7,405981,132433,3138.23
2023-07-21,2950,217.75,16.93,338868,64466,11.92,18.93,543850,143034,3138.23
2023-07-21,3000,179.38,18.59,367198,115663,23.51,20.09,424429,108876,3138.23
2023-07-21,3050,134.26,16.29,474244,82092,27.07,17.29,607864,112176,3138.23
2023-07-21,3100,101.11,16.59,856121,213815,42.24,17.09,935776,145472,3138.23
2023-07-21,3150,76.03,17.44,1172094,323273,64.92,17.44,535057,148250,3138.23
2023-07-21,3200,56.78,18.33,538717,142445,96.91,18.73,630044,162304,3138.23
2023-07-21,3250,26.59,14.84,482038,86508,117.56,15.64,587262,160495,3138.23
2023-07-21,3300,16.22,15.1,579525,174497,157.48,16.3,599136,197992,3138.23
2023-07-21,3350,11.48,16.25,391528,122902,202.74,17.85,341371,117929,3138.23
2023-07-21,3400,3.85,14.45,477919,165814,243.81,16.45,258565,44859,3138.23
2023-07-21,3450,3.62,16.45,130736,38418,293.45,18.85,354262,109854,3138.23
2023-07-21,3500,1.89,16.52,199092,54412,340.77,19.32,114881,39104,3138.23
2023-07-21,3550,0.12,12.96,128539,37616,386.78,16.16,95097,32316,3138.23
2023-07-21,3600,0.05,12.24,59726,11750,435.93,15.84,56902,11094,3138.23
2023-07-21,3650,0.05,13.13,32436,9817,485.54,17.13,59016,12222,3138.23
2023-07-28,2650,510.6,17.48,15044,4557,0.17,22.48,39741,5993,3145.39
2023-07-28,2700,460.89,16.54,75170,19527,0.24,21.04,52730,7912,3145.39
2023-07-28,2750,411.65,20.48,90467,25831,1.76,24.48,99094,29064,3145.39
2023-07-28,2800,361.78,17.28,107328,28680,1.31,20.78,160079,49534,3145.39
2023-07-28,2850,312.48,16.69,143677,46703,2.13,19.69,194414,44004,3145.39
2023-07-28,2900,263.64,16.12,425646,118190,3.48,18.62,297098,92563,3145.39
2023-07-28,2950,217.94,17.47,549056,165885,8.53,19.47,300487,79171,3145.39
2023-07-28,3000,167.97,14.02,386522,61993,7.76,15.52,749282,166712,3145.39
2023-07-28,3050,128.14,15.26,454526,100666,17.8,16.26,234337,67234,3145.39
2023-07-28,3100,86.15,13.51,658635,141733,24.53,14.01,823818,274132,3145.39
2023-07-28,3150,61.22,15.11,741850,232378,47.76,15.11,1188761,344575,3145.39
2023-07-28,3200,48.63,18.01,606892,144014,86.3,18.41,993318,281236,3145.39
2023-07-28,3250,26.75,16.52,539484,112592,115.21,17.32,564341,156482,3145.39
2023-07-28,3300,17.65,17.37,543957,97279,156.48,18.57,402244,105897,3145.39
2023-07-28,3350,9.25,16.97,476487,164355,197.79,18.57,406358,116707,3145.39
2023-07-28,3400,6.36,18.1,416884,92603,244.59,20.1,348247,81433,3145.39
2023-07-28,3450,0.57,13.55,207520,35810,286.5,15.95,301442,99344,3145.39
2023-07-28,3500,0.34,14.51,178734,59089,335.79,17.31,389081,114516,3145.39
2023-07-28,3550,0.05,12.67,75172,21350,384.52,15.87,80351,18279,3145.39
2023-07-28,3600,0.26,17.47,45647,9993,435.13,21.07,49353,13108,3145.39
2023-07-28,3650,0.05,15.09,29539,6966,483.93,19.09,18702,6397,3145.39
2023-08-04,2500,539.13,20.64,21802,5581,1.16,25.64,29572,9323,3017.94
2023-08-04,2550,489.79,20.54,89336,14015,1.85,25.04,79145,16884,3017.94
2023-08-04,2600,440.27,18.82,91700,20240,1.94,22.82,53141,15481,3017.94
2023-08-04,2650,390.33,14.43,110659,20869,0.8,17.93,124180,40190,3017.94
2023-08-04,2700,341.22,15.17,162270,45864,1.99,18.17,168428,55023,3017.94
2023-08-04,2750,292.42,14.86,365279,108266,3.3,17.36,278965,63957,3017.94
2023-08-04,2800,244.74,14.8,362486,71192,5.79,16.8,253596,43047,3017.94
2023-08-04,2850,197.31,13.77,339658,95284,8.01,15.27,394200,130260,3017.94
2023-08-04,2900,160.7,16.36,305652,62622,21.29,17.36,434440,77736,3017.94
2023-08-04,2950,124.84,16.71,371546,92110,33.9,17.21,505481,87660,3017.94
2023-08-04,3000,81.82,13.9,754696,182674,38.67,13.9,644696,111107,3017.94
2023-08-04,3050,51.88,13.15,721772,229969,59.98,13.55,1083391,237661,3017.94
2023-08-04,3100,32.6,13.33,482681,113055,91.74,14.13,491123,91364,3017.94
2023-08-04,3150,34.29,17.79,419633,86865,144.29,18.99,293926,49230,3017.94
2023-08-04,3200,15.39,15.36,524178,87311,175.16,16.96,496609,116803,3017.94
